sent1,label1,sent2,label2
i ' m not to see her <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,i ' m not to see the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
<unk> <unk> n years old was named chief executive officer of this maker of <unk> <unk> & co . and <unk> <unk> <eos>,talk.politics.guns,<unk> <unk> n years old was named chief executive officer of this maker <eos>,rec.motorcycles
<unk> <unk> n years old was named chief executive officer of this maker of <unk> <unk> & co . and <unk> <unk> <eos>,talk.politics.guns,<unk> <unk> n years old was named chief executive officer of this maker of <unk> <unk> & co . and <unk> <unk> <eos>,rec.autos
<unk> <unk> n years old was named chief executive officer of this maker of <unk> <unk> & co . and walter <unk> <eos>,comp.os.ms-windows.misc,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
<unk> <unk> n years old was named president and chief executive officer of this <unk> company <eos>,talk.politics.misc,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
he was <unk> by the <unk> of his father <eos>,talk.religion.misc,he is n't <unk> <eos>,comp.sys.mac.hardware
he was <unk> by the <unk> of his father <eos>,talk.religion.misc,the <unk> of <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk> <eos>,rec.motorcycles
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
he says he was n't aware of the <unk> <eos>,rec.sport.baseball,but he says <eos>,talk.politics.mideast
he is <unk> with the <unk> of <unk> <unk> and <unk> <eos>,comp.windows.x,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
we ' re not going to be <unk> <eos>,comp.sys.mac.hardware,but we ' re not going to be <unk> <eos>,comp.graphics
we ' re not going to be <unk> <eos>,talk.politics.guns,it ' s a <unk> <eos>,rec.sport.baseball
i ' m not sure the <unk> of the <unk> <eos>,comp.windows.x,it ' s a <unk> <unk> <unk> and <unk> <eos>,rec.sport.baseball
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
we ' re not going to be <eos>,comp.windows.x,you do n't think you can do <eos>,talk.politics.mideast
i ' m not sure that the <unk> of the <unk> <eos>,comp.windows.x,i ' m not going to be <unk> <eos>,rec.sport.baseball
i ' m not going to be <unk> in the <unk> of the <unk> <eos>,talk.politics.mideast,i ' m not going to be <unk> in the <unk> of the <unk> <eos>,comp.windows.x
i ' m not going to <unk> the <unk> of <unk> <unk> <eos>,rec.sport.baseball,it ' s a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
you do n't think you ' re going to be <eos>,rec.sport.baseball,you do n't think you ' re going to be <eos>,talk.politics.mideast
you do n't know how you can do you do n't know you ' re going to eat <eos>,comp.windows.x,i ' m not going to happen <eos>,talk.politics.mideast
i ' m not going to <unk> the <unk> of <unk> <unk> <eos>,comp.windows.x,i ' m not going to <unk> the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
michael <unk> a former vice president and chief executive officer of this company was named president of this company <eos>,talk.politics.guns,<unk> <unk> n years old was named president and chief executive officer of this maker of <unk> products <eos>,sci.crypt
<unk> <unk> n years old was named president and chief executive officer of this maker of <unk> inc . and walter <unk> <eos>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
mr . <unk> was named president and chief executive officer of this company <eos>,talk.religion.misc,<unk> is a <unk> <unk> and <unk> company with a <unk> <unk> <eos>,comp.windows.x
mr . <unk> was named president and chief executive officer of this company <eos>,talk.religion.misc,<unk> <unk> & co . and <unk> <unk> <unk> & co . is a <unk> <unk> <eos>,rec.motorcycles
<unk> <unk> n years old was named president and chief executive officer of this company <eos>,rec.autos,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
he says he was n't aware of the company ' s <unk> <eos>,talk.politics.guns,but he added that the company has n't yet been determined <eos>,comp.graphics
he says he was n't aware of the company ' s <unk> <eos>,talk.politics.guns,but the company has n't been able to cope with the company <eos>,sci.electronics
the company ' s <unk> image is n't <unk> by the <unk> of the <unk> and <unk> operator <eos>,sci.electronics,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
but he added that he will continue to be <unk> <eos>,comp.windows.x,but he added that he wo n't be reached <eos>,rec.sport.hockey
but he added that he will continue to be <unk> <eos>,comp.windows.x,but he added that the company is n't going to be <unk> <eos>,rec.motorcycles
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but they are n't going to be anytime <eos>,rec.motorcycles,but they are n't going to be anytime <eos>,comp.graphics
we ' re not going to be <unk> <eos>,comp.windows.x,but it ' s not just too much <eos>,rec.sport.baseball
we ' re not going to be <unk> <eos>,talk.politics.guns,it ' s a <unk> <unk> and <unk> of the <unk> <eos>,rec.sport.baseball
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
we ' re going to be <unk> <eos>,rec.sport.baseball,but we ' re going to be <unk> <eos>,talk.politics.guns
i ' m not going to be <unk> <eos>,comp.windows.x,it ' s a <unk> that is going to be a lot of the <unk> of the <unk> <eos>,sci.electronics
i ' m not going to be <unk> in the <unk> of the <unk> of the <unk> <eos>,rec.sport.baseball,it ' s a <unk> <unk> <unk> <unk> and <unk> the <unk> of the <unk> of the <unk> of the <unk> <eos>,talk.politics.guns
it ' s a <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> of the <unk> of the <unk> <unk> i ' ve seen my <unk> to die and my wife <eos>,talk.politics.guns
you do n't think you ' re going to be anytime <eos>,rec.sport.baseball,you ' re going to be a lot of the market <eos>,rec.autos
i ' m not going to do anything <eos>,rec.sport.baseball,i ' m not going to be a lot of the <unk> <eos>,rec.motorcycles
i ' m not going to be <unk> <eos>,comp.windows.x,i ' m not going to happen to the <unk> of the <unk> <eos>,rec.sport.baseball
i ' m not going to happen to the <unk> of the <unk> of the <unk> <eos>,talk.politics.mideast,i ' m not going to happen to the <unk> of the <unk> of the <unk> <eos>,talk.politics.guns
<unk> inc . said it will spend $ n million in new orleans and <unk> <unk> and <unk> <unk> <eos>,talk.politics.guns,<unk> inc . said it will spend $ n million of <unk> and <unk> <unk> <eos>,misc.forsale
<unk> inc . said it will spend $ n million in new orleans and <unk> <unk> and <unk> <unk> <eos>,talk.politics.guns,<unk> inc . said it will spend $ n million in the <unk> venture with a <unk> <unk> facility <eos>,sci.space
<unk> <unk> n years old was named president and chief executive officer of this maker of this maker of <unk> products and services concern <eos>,rec.autos,the company said it will be able to concentrate on the <unk> of the <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
mr . <unk> said he expects to be a <unk> company <eos>,sci.electronics,in addition to the company ' s n million common shares outstanding <eos>,sci.space
the company has been working in the past two years and the company ' s <unk> <unk> and <unk> <unk> <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk> <unk> <unk> and <unk> <unk> <eos>,sci.electronics,the company said it will be able to concentrate on the <unk> of the <unk> and <unk> of the <unk> <eos>,talk.politics.guns
the company said it will be able to concentrate on the <unk> of the <unk> and <unk> <unk> <eos>,sci.electronics,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> & co . of dallas and <unk>,misc.forsale
but he added that the company has n't yet been able to comment <eos>,sci.electronics,but the company ' s <unk> business is n't likely to be reached for comment <eos>,rec.sport.baseball
but the company ' s <unk> business is that the company ' s <unk> business is delivering the company ' s <unk> <eos>,rec.motorcycles,the company has been discussing the <unk> of the <unk> and <unk> of the <unk> business <eos>,talk.politics.guns
the company has been working on the <unk> of the <unk> and <unk> of the <unk> of the <unk> of the <unk> of the <unk> <eos>,sci.med,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but he added that the company ' s <unk> business is n't likely to be <unk> <eos>,comp.graphics,but the company ' s <unk> business is that it ' s too much to be <unk> <eos>,rec.motorcycles
the <unk> of the <unk> of the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but they are n't going to be <unk> <eos>,rec.motorcycles,but they ' re going to be <unk> <eos>,rec.sport.baseball
but it ' s a distinct look for the company <eos>,talk.politics.mideast,but the fed ' s <unk> is that there is no longer be enough to be a lot of the money <eos>,talk.politics.misc
the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,talk.religion.misc,the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk>,talk.politics.guns
but we ' re going to be a lot of stocks <eos>,soc.religion.christian,but it ' s not going to be anytime <eos>,misc.forsale
but we ' re going to see the market in the market <eos>,rec.autos,it ' s a very good thing to be a lot of the <unk> of the market <eos>,talk.politics.guns
it ' s a <unk> that is going to be a lot of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.religion.misc,it ' s a <unk> that is going to be a lot of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the,talk.politics.guns
